hora,estado,terminal,root,u_pu,uknom_kV,clave,cumple,ldf_ok
09:00,SIN_SSFV,3453464,3453464,0.996054,13.800000190734863,0,1,1
09:00,SIN_SSFV,3453561,3453561,0.996059,13.800000190734863,0,1,1
09:00,SIN_SSFV,3769721,3769721,0.996194,13.800000190734863,0,1,1
09:00,SIN_SSFV,4249330,4249330,0.997762,13.800000190734863,0,1,1
09:00,SIN_SSFV,4249348,4249348,0.997761,13.800000190734863,0,1,1
09:00,SIN_SSFV,4249356,4249356,0.997756,13.800000190734863,0,1,1
09:00,SIN_SSFV,4249372,4249372,0.997755,13.800000190734863,0,1,1
09:00,SIN_SSFV,4938216,4938216,0.995991,13.800000190734863,0,1,1
09:00,SIN_SSFV,5604524,5604524,0.997759,13.800000190734863,0,1,1
09:00,SIN_SSFV,5605024,5605024,0.997767,13.800000190734863,0,1,1
09:00,SIN_SSFV,5605032,5605032,0.997765,13.800000190734863,0,1,1
09:00,SIN_SSFV,8338973,8338973,0.997609,13.800000190734863,0,1,1
09:00,SIN_SSFV,8339155,8339155,0.997609,13.800000190734863,0,1,1
09:00,SIN_SSFV,8339694,8339694,0.997609,13.800000190734863,0,1,1
09:00,SIN_SSFV,8339708,8339708,0.997610,13.800000190734863,0,1,1
09:00,SIN_SSFV,8795266,8795266,0.997770,13.800000190734863,0,1,1
09:00,SIN_SSFV,9219013,9219013,0.995526,13.800000190734863,0,1,1
09:00,SIN_SSFV,9500758,9500758,0.997775,13.800000190734863,0,1,1
09:00,SIN_SSFV,9500766,9500766,0.997773,13.800000190734863,0,1,1
09:00,SIN_SSFV,9500774,9500774,0.997771,13.800000190734863,0,1,1
09:00,SIN_SSFV,Terminal(1),Terminal(1),1.000000,13.800000190734863,0,1,1
09:00,CON_SSFV,1026666,1026666,0.997739,13.800000190734863,0,1,1
09:00,CON_SSFV,1026682,1026682,0.997739,13.800000190734863,0,1,1
09:00,CON_SSFV,1045288,1045288,0.996193,13.800000190734863,0,1,1
09:00,CON_SSFV,1065971,1065971,0.996010,13.800000190734863,1,1,1
09:00,CON_SSFV,1067001,1067001,0.999984,13.800000190734863,0,1,1
09:00,CON_SSFV,1067010,1067010,0.998328,13.800000190734863,0,1,1
09:00,CON_SSFV,1067028,1067028,0.998181,13.800000190734863,0,1,1
09:00,CON_SSFV,1067036,1067036,0.998152,13.800000190734863,0,1,1
09:00,CON_SSFV,1067044,1067044,0.998028,13.800000190734863,0,1,1
09:00,CON_SSFV,1067052,1067052,0.997894,13.800000190734863,0,1,1
09:00,CON_SSFV,1067079,1067079,0.997888,13.800000190734863,0,1,1
09:00,CON_SSFV,1067087,1067087,0.997883,13.800000190734863,0,1,1
09:00,CON_SSFV,1067109,1067109,0.997758,13.800000190734863,0,1,1
09:00,CON_SSFV,1067117,1067117,0.997585,13.800000190734863,0,1,1
09:00,CON_SSFV,1067125,1067125,0.997440,13.800000190734863,0,1,1
09:00,CON_SSFV,1067133,1067133,0.997438,13.800000190734863,0,1,1
09:00,CON_SSFV,1067141,1067141,0.997326,13.800000190734863,0,1,1
09:00,CON_SSFV,1067150,1067150,0.997162,13.800000190734863,0,1,1
09:00,CON_SSFV,1067176,1067176,0.996998,13.800000190734863,0,1,1
09:00,CON_SSFV,1067184,1067184,0.996928,13.800000190734863,0,1,1
09:00,CON_SSFV,1067192,1067192,0.996840,13.800000190734863,0,1,1
09:00,CON_SSFV,1067206,1067206,0.996749,13.800000190734863,0,1,1
09:00,CON_SSFV,1067214,1067214,0.996659,13.800000190734863,0,1,1
09:00,CON_SSFV,1069438,1069438,0.999857,13.800000190734863,0,1,1
09:00,CON_SSFV,1069446,1069446,0.999563,13.800000190734863,0,1,1
09:00,CON_SSFV,1069454,1069454,0.999489,13.800000190734863,0,1,1
09:00,CON_SSFV,1069471,1069471,0.999369,13.800000190734863,0,1,1
09:00,CON_SSFV,1069489,1069489,0.999158,13.800000190734863,0,1,1
09:00,CON_SSFV,1069497,1069497,0.998977,13.800000190734863,0,1,1
09:00,CON_SSFV,1069501,1069501,0.998814,13.800000190734863,0,1,1
09:00,CON_SSFV,1069519,1069519,0.998684,13.800000190734863,0,1,1
09:00,CON_SSFV,1069527,1069527,0.998636,13.800000190734863,0,1,1
09:00,CON_SSFV,1069683,1069683,0.998423,13.800000190734863,0,1,1
09:00,CON_SSFV,1101251,1101251,0.996625,13.800000190734863,0,1,1
09:00,CON_SSFV,1101277,1101277,0.996578,13.800000190734863,0,1,1
09:00,CON_SSFV,1101293,1101293,0.996404,13.800000190734863,0,1,1
09:00,CON_SSFV,1101307,1101307,0.996345,13.800000190734863,0,1,1
09:00,CON_SSFV,1101315,1101315,0.996294,13.800000190734863,0,1,1
09:00,CON_SSFV,1101323,1101323,0.996263,13.800000190734863,0,1,1
09:00,CON_SSFV,1101331,1101331,0.996235,13.800000190734863,0,1,1
09:00,CON_SSFV,1101340,1101340,0.996198,13.800000190734863,0,1,1
09:00,CON_SSFV,1101358,1101358,0.996177,13.800000190734863,0,1,1
09:00,CON_SSFV,1101374,1101374,0.996145,13.800000190734863,0,1,1
09:00,CON_SSFV,1101382,1101382,0.996121,13.800000190734863,0,1,1
09:00,CON_SSFV,1101391,1101391,0.996099,13.800000190734863,0,1,1
09:00,CON_SSFV,1101404,1101404,0.996062,13.800000190734863,0,1,1
09:00,CON_SSFV,1101412,1101412,0.996045,13.800000190734863,0,1,1
09:00,CON_SSFV,1101421,1101421,0.996028,13.800000190734863,0,1,1
09:00,CON_SSFV,1101447,1101447,0.996022,13.800000190734863,0,1,1
09:00,CON_SSFV,1101455,1101455,0.996015,13.800000190734863,0,1,1
09:00,CON_SSFV,1101471,1101471,0.996010,13.800000190734863,0,1,1
09:00,CON_SSFV,1101480,1101480,0.996010,13.800000190734863,0,1,1
09:00,CON_SSFV,1102958,1102958,0.997756,13.800000190734863,0,1,1
09:00,CON_SSFV,1102974,1102974,0.997753,13.800000190734863,0,1,1
09:00,CON_SSFV,1102982,1102982,0.997740,13.800000190734863,0,1,1
09:00,CON_SSFV,1103211,1103211,0.996924,13.800000190734863,0,1,1
09:00,CON_SSFV,1103229,1103229,0.996924,13.800000190734863,0,1,1
09:00,CON_SSFV,1103245,1103245,0.996839,13.800000190734863,0,1,1
09:00,CON_SSFV,1103253,1103253,0.996836,13.800000190734863,0,1,1
09:00,CON_SSFV,1103296,1103296,0.997437,13.800000190734863,0,1,1
09:00,CON_SSFV,1103300,1103300,0.997437,13.800000190734863,0,1,1
09:00,CON_SSFV,1103318,1103318,0.997437,13.800000190734863,0,1,1
09:00,CON_SSFV,1103326,1103326,0.997437,13.800000190734863,0,1,1
09:00,CON_SSFV,1103351,1103351,0.996840,13.800000190734863,0,1,1
